16:12:29	453237310	25.2	346975019	-9212.4	434818973	-0.02
16:12:29	453234910	24.9	346675014	-9243.9	434819796	-0.031
16:12:29	453235573	25.0	346375012	-9275.3	434821107	-0.05
16:12:30	453242556	25.8	346075018	-9306.8	434820223	-0.037
16:12:30	453247383	26.4	345775016	-9338.3	434818904	-0.019
16:12:31	453250636	26.7	345475020	-9369.8	434822067	-0.063
16:12:31	453254709	27.2	345175024	-9401.2	434821560	-0.056
16:12:31	453250957	26.8	344875015	-9432.7	434823746	-0.087
16:12:32	453252494	27.0	344575011	-9464.2	434821892	-0.061
16:12:32	453255076	27.3	344275012	-9495.7	434821526	-0.056
16:12:33	453251034	26.8	343975017	-9527.1	434819167	-0.022
16:12:33	453253643	27.1	343675015	-9558.6	434817549	0.0
16:12:34	453250739	26.7	343375018	-9590.1	434816081	0.021
16:12:34	453247879	26.4	343075011	-9621.6	434816931	0.009
16:12:34	453247305	26.3	342775017	-9653.0	434815961	0.023
16:12:35	453242613	25.8	342475018	-9684.5	434815763	0.026
16:12:35	453239389	25.4	342175017	-9716.0	434815727	0.026
16:12:36	453237611	25.2	341875020	-9747.5	434815720	0.026
16:12:36	453238390	25.3	341575011	-9778.9	434819144	-0.022
16:12:36	453237400	25.2	341275016	-9810.4	434817547	0.0
16:12:37	453236068	25.0	340975014	-9841.9	434819509	-0.027
16:12:37	453239229	25.4	340675017	-9873.4	434817619	-0.001
16:12:38	453245578	26.1	340375017	-9904.8	434818381	-0.011
16:12:38	453243414	25.9	340075022	-9936.3	434815106	0.035
16:12:38	453241845	25.7	339775019	-9967.8	434815592	0.028
